,img,bbox,label
954,../../malaria/images/7f528918-27d4-421f-ab57-0cf9c693e697.png,"[(668, 921, 789, 1045), (924, 332, 1026, 437), (821, 846, 952, 962), (966, 863, 1094, 985), (28, 727, 153, 858), (582, 592, 703, 717), (472, 990, 580, 1096), (579, 1268, 702, 1397), (659, 319, 792, 452), (944, 496, 1048, 590), (60, 160, 182, 280), (801, 981, 914, 1102), (107, 1138, 224, 1243), (1036, 1138, 1140, 1251), (332, 997, 457, 1126), (1074, 444, 1199, 575), (198, 214, 330, 346), (689, 120, 803, 230), (108, 1239, 214, 1345), (891, 199, 1021, 321), (919, 984, 1037, 1106), (390, 110, 510, 219), (275, 482, 398, 593), (560, 230, 681, 336), (817, 681, 923, 777), (59, 582, 169, 715), (1021, 1380, 1148, 1502), (170, 371, 283, 485), (528, 71, 645, 191), (865, 584, 992, 700), (852, 1451, 954, 1566), (391, 317, 510, 435), (323, 1301, 446, 1418), (636, 1467, 718, 1598), (728, 1435, 842, 1554), (613, 1108, 735, 1241), (4, 130, 111, 237), (29, 1041, 133, 1134), (928, 651, 1009, 759), (234, 413, 367, 529), (1048, 1245, 1166, 1348), (634, 0, 763, 112), (2, 1445, 122, 1576), (452, 421, 577, 545), (412, 592, 553, 720)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
955,../../malaria/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,"[(314, 849, 417, 949), (896, 976, 1002, 1073), (434, 275, 543, 403), (669, 1438, 775, 1574), (737, 48, 837, 143), (576, 1219, 696, 1318), (742, 432, 868, 545), (928, 191, 1059, 315), (462, 1422, 575, 1532), (281, 481, 376, 579), (972, 1046, 1072, 1178), (431, 923, 550, 1055), (436, 1109, 553, 1230), (533, 660, 635, 786), (535, 151, 647, 265), (244, 683, 346, 804), (1079, 1068, 1193, 1175), (521, 1296, 628, 1411), (785, 622, 903, 743), (139, 771, 239, 862), (679, 651, 794, 764), (158, 701, 260, 819), (425, 944, 543, 1043), (641, 233, 758, 379), (103, 295, 200, 421), (1057, 942, 1152, 1052), (532, 263, 640, 366), (581, 321, 662, 455), (6, 796, 117, 936)]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
956,../../malaria/images/a63fa2c7-3ec8-4bb7-bde6-a39e09d2f806.png,"[(823, 1037, 948, 1158), (77, 781, 190, 895), (92, 658, 196, 764), (533, 672, 645, 783), (790, 788, 905, 899), (1015, 868, 1110, 966), (177, 1415, 291, 1531), (573, 1088, 689, 1204), (1001, 1328, 1090, 1455), (962, 691, 1094, 813), (157, 138, 269, 251), (792, 591, 903, 708), (703, 1074, 812, 1184), (922, 950, 1028, 1047), (656, 330, 765, 439), (189, 827, 313, 953), (991, 1120, 1110, 1243), (787, 1367, 905, 1486), (1020, 405, 1145, 522), (343, 446, 450, 555), (632, 1210, 756, 1320), (244, 506, 350, 621), (818, 1180, 929, 1288), (549, 171, 658, 280), (841, 124, 951, 237), (294, 291, 431, 426), (1063, 157, 1176, 273), (648, 120, 742, 219), (326, 1220, 457, 1355), (909, 229, 1011, 352), (654, 847, 748, 943), (13, 940, 151, 1065), (671, 658, 811, 812), (143, 1187, 236, 1302), (919, 588, 1011, 687), (892, 1284, 987, 1387), (891, 39, 1010, 144), (796, 244, 907, 370), (134, 494, 240, 618), (958, 125, 1060, 249), (249, 752, 375, 871), (903, 1160, 987, 1244), (454, 518, 586, 634), (519, 499, 637, 610), (453, 1460, 544, 1547), (34, 1120, 112, 1225), (582, 1416, 681, 1575), (1026, 268, 1126, 367), (78, 1109, 176, 1212), (432, 876, 563, 1032)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
957,../../malaria/images/a72cd558-b7ac-4bf2-a344-2ce6c73a354e.png,"[(270, 267, 373, 360), (192, 763, 288, 857), (355, 868, 466, 977), (431, 1290, 530, 1393), (1043, 424, 1141, 528), (990, 589, 1103, 707), (324, 22, 424, 129), (255, 988, 354, 1086), (356, 332, 460, 432), (942, 1088, 1046, 1189), (360, 453, 465, 553), (440, 83, 552, 180), (184, 1324, 287, 1436), (675, 675, 769, 780), (767, 1367, 860, 1475), (316, 1413, 426, 1500), (585, 331, 676, 453), (1092, 124, 1193, 232), (469, 837, 577, 944), (863, 138, 960, 249), (1030, 1254, 1142, 1366), (207, 357, 299, 459), (920, 1208, 1012, 1340), (1011, 33, 1109, 131), (268, 1129, 364, 1248), (440, 952, 541, 1065), (491, 1379, 582, 1487), (229, 180, 329, 281), (483, 599, 579, 697), (272, 472, 368, 567), (34, 807, 131, 899), (774, 707, 872, 815), (262, 836, 346, 929), (580, 1355, 673, 1456), (762, 1100, 865, 1209), (40, 1229, 148, 1333), (544, 1252, 640, 1354), (774, 98, 868, 216), (10, 688, 114, 787), (1045, 1484, 1160, 1583), (678, 174, 788, 270), (956, 162, 1042, 267), (639, 1096, 744, 1209), (439, 276, 525, 380), (357, 1137, 457, 1253), (169, 1092, 259, 1209), (22, 555, 125, 662), (690, 333, 791, 437), (790, 1028, 892, 1137), (42, 1058, 129, 1163), (542, 1105, 625, 1212), (518, 783, 624, 868), (511, 981, 624, 1101), (652, 85, 767, 161), (644, 461, 731, 565), (751, 403, 864, 501), (495, 326, 590, 432), (1020, 198, 1112, 305), (526, 693, 641, 799), (651, 823, 765, 939), (122, 1039, 221, 1168), (458, 193, 586, 281), (105, 105, 224, 194), (319, 1339, 424, 1443), (700, 494, 782, 596), (608, 1024, 714, 1136), (452, 1121, 558, 1206), (450, 1231, 561, 1326), (796, 457, 898, 548), (12, 493, 118, 598), (451, 420, 568, 539), (2, 969, 92, 1066), (356, 681, 464, 773), (1098, 612, 1199, 722), (289, 773, 391, 852), (128, 146, 213, 256), (89, 1196, 167, 1296), (245, 1502, 336, 1600), (929, 1490, 1017, 1600), (606, 841, 679, 953), (300, 692, 402, 772), (635, 16, 731, 94)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
958,../../malaria/images/59f5699f-885f-4004-b783-a60060144e43.png,"[(475, 668, 580, 772), (319, 900, 437, 1018), (665, 439, 782, 571), (1068, 837, 1191, 954), (629, 317, 770, 440), (323, 276, 427, 388), (454, 1150, 567, 1267), (836, 34, 949, 135), (370, 621, 498, 739), (560, 212, 680, 331), (79, 499, 207, 600), (730, 1213, 838, 1326), (19, 1441, 149, 1572), (486, 82, 582, 186), (931, 102, 1060, 221), (363, 72, 493, 206), (375, 1188, 482, 1318), (885, 1402, 1009, 1539), (389, 992, 512, 1114), (570, 1423, 671, 1552), (723, 1013, 850, 1148), (826, 1203, 942, 1323)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
959,../../malaria/images/e0ff3476-226f-4125-b182-8e524d5503dd.png,"[(138, 1386, 240, 1506), (297, 1136, 405, 1254), (177, 289, 283, 393), (1059, 1284, 1170, 1390), (1005, 1151, 1103, 1247), (1047, 836, 1168, 944), (276, 885, 378, 986), (971, 767, 1080, 872), (163, 598, 253, 707), (755, 1149, 870, 1253), (643, 636, 741, 733), (684, 742, 783, 846), (574, 1077, 680, 1176), (32, 1379, 145, 1489), (463, 40, 580, 152), (848, 346, 967, 462), (679, 96, 798, 214), (559, 387, 659, 484), (277, 423, 388, 527), (1036, 311, 1152, 415), (399, 951, 501, 1065), (756, 214, 875, 326), (296, 323, 413, 405), (871, 719, 971, 820), (55, 410, 158, 510), (218, 1330, 330, 1435), (524, 607, 641, 711), (771, 20, 889, 120), (33, 17, 147, 122), (234, 189, 347, 296), (960, 208, 1073, 309), (747, 607, 859, 707), (1004, 70, 1120, 175), (665, 915, 782, 1014), (490, 1403, 599, 1507), (618, 1223, 723, 1330), (934, 1302, 1044, 1415), (306, 1401, 407, 1500), (532, 212, 638, 328), (779, 761, 871, 874), (1070, 692, 1178, 807), (468, 1139, 560, 1257), (535, 723, 619, 820), (87, 868, 188, 961), (270, 556, 375, 667), (819, 1040, 924, 1141), (676, 314, 781, 417), (628, 270, 744, 377), (901, 1197, 1005, 1300), (473, 494, 588, 595), (696, 542, 799, 643), (64, 757, 173, 856), (140, 384, 240, 486), (555, 952, 664, 1060), (356, 250, 478, 354), (785, 956, 891, 1052), (374, 700, 478, 791), (367, 115, 473, 218), (196, 1206, 321, 1321), (117, 55, 229, 175), (39, 624, 143, 742), (736, 1336, 834, 1438), (188, 124, 290, 218), (398, 811, 489, 924), (373, 609, 476, 710), (1040, 616, 1158, 726), (32, 1183, 130, 1307), (899, 845, 988, 960), (627, 493, 720, 587), (439, 759, 523, 852), (425, 448, 528, 547), (728, 405, 836, 516), (255, 1248, 385, 1347), (934, 955, 1027, 1073), (201, 1028, 300, 1120), (1019, 949, 1116, 1061), (831, 1235, 952, 1335), (315, 84, 389, 184), (821, 864, 910, 955), (368, 39, 444, 140), (73, 1228, 178, 1303), (332, 1445, 423, 1541), (261, 1029, 379, 1116), (581, 722, 668, 832), (855, 960, 951, 1045), (763, 1372, 875, 1474), (510, 1175, 606, 1262), (1104, 1381, 1200, 1477), (1047, 985, 1129, 1109), (73, 1499, 158, 1598)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
960,../../malaria/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,"[(640, 1269, 733, 1365), (305, 1332, 407, 1422), (26, 880, 128, 981), (735, 234, 842, 344), (480, 1176, 586, 1285), (897, 649, 999, 756), (19, 1238, 113, 1336), (1050, 128, 1149, 227), (730, 1085, 841, 1197), (240, 319, 355, 432), (86, 812, 199, 931), (732, 433, 855, 544), (990, 1192, 1105, 1304), (527, 514, 629, 616), (894, 252, 995, 355), (886, 931, 986, 1031), (363, 1136, 456, 1232), (1005, 1092, 1108, 1192), (1029, 16, 1140, 129), (52, 1427, 167, 1524), (609, 1066, 724, 1183), (186, 1322, 297, 1441), (9, 547, 121, 652), (729, 888, 819, 985), (955, 769, 1065, 869), (327, 1484, 422, 1580), (808, 650, 894, 749), (1036, 710, 1131, 806), (286, 629, 421, 766), (436, 1338, 566, 1464), (464, 1007, 557, 1118), (498, 64, 600, 160), (402, 1419, 497, 1520), (948, 167, 1050, 270), (105, 609, 218, 715), (500, 383, 636, 508), (857, 417, 953, 503), (956, 484, 1036, 570), (1032, 366, 1123, 452), (873, 93, 966, 194), (50, 279, 158, 381), (387, 1281, 489, 1378), (63, 443, 189, 583), (886, 351, 1000, 462), (125, 1225, 216, 1316), (316, 1219, 411, 1321), (64, 138, 166, 245), (1098, 1342, 1194, 1455), (690, 97, 776, 176), (880, 559, 979, 645), (786, 570, 860, 651), (115, 1352, 207, 1462), (515, 814, 636, 975), (1011, 439, 1106, 544), (829, 513, 917, 590), (389, 1022, 464, 1110), (290, 83, 393, 174), (609, 591, 707, 671), (161, 512, 297, 661), (204, 1487, 292, 1595), (856, 163, 957, 280), (695, 619, 817, 737), (387, 953, 508, 1039), (314, 806, 396, 912), (261, 56, 350, 133), (712, 17, 794, 97), (374, 723, 531, 955), (636, 9, 708, 86), (583, 462, 658, 535)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
961,../../malaria/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,"[(874, 526, 972, 624), (990, 1080, 1095, 1187), (388, 895, 499, 1000), (945, 767, 1053, 875), (510, 814, 628, 928), (23, 1258, 146, 1366), (682, 805, 806, 917), (864, 678, 976, 781), (753, 310, 853, 423), (992, 1331, 1091, 1424), (557, 1094, 672, 1206), (291, 749, 407, 856), (578, 420, 695, 544), (197, 1311, 316, 1413), (501, 298, 613, 406), (201, 361, 299, 460), (389, 279, 477, 375), (770, 1126, 875, 1235), (306, 1206, 407, 1297), (81, 137, 190, 249), (530, 593, 628, 696), (1047, 1406, 1161, 1526), (22, 44, 124, 158), (834, 411, 943, 528), (1073, 796, 1176, 901), (1071, 417, 1195, 527), (658, 705, 769, 816), (150, 31, 253, 153), (1104, 49, 1190, 136), (140, 1407, 247, 1532), (856, 1202, 961, 1314), (230, 858, 332, 963), (482, 1171, 571, 1272), (820, 1324, 916, 1413), (464, 673, 552, 776), (769, 1274, 885, 1395), (704, 413, 811, 513), (432, 422, 555, 564), (995, 1189, 1090, 1298), (1037, 240, 1140, 346), (374, 17, 460, 103), (168, 1196, 307, 1318), (473, 171, 559, 263), (406, 807, 510, 921), (361, 1157, 465, 1265), (108, 768, 191, 860), (742, 1015, 834, 1108), (42, 926, 144, 1040), (534, 1217, 632, 1328), (1060, 148, 1136, 247), (376, 1507, 482, 1600), (279, 619, 370, 739), (1016, 72, 1104, 176), (934, 231, 1056, 345), (915, 114, 1040, 231), (645, 1031, 734, 1125), (60, 529, 144, 611), (636, 314, 738, 423), (854, 968, 944, 1065), (947, 409, 1034, 493), (1006, 495, 1092, 576), (1061, 950, 1158, 1070), (1028, 893, 1133, 993), (327, 584, 432, 692), (245, 968, 329, 1071), (590, 177, 677, 283), (768, 418, 874, 531), (221, 579, 315, 685), (328, 200, 424, 290), (73, 1418, 143, 1512), (688, 1269, 774, 1357), (181, 527, 265, 612), (670, 163, 753, 282), (499, 88, 581, 182), (331, 449, 436, 549), (795, 500, 877, 600), (325, 1291, 406, 1380), (272, 191, 356, 270), (19, 632, 102, 707), (589, 1404, 668, 1475), (267, 1477, 371, 1576), (112, 850, 237, 989), (806, 17, 989, 237), (933, 17, 1017, 105), (985, 336, 1056, 428), (806, 652, 882, 738), (637, 542, 725, 607), (690, 1505, 778, 1594), (862, 778, 944, 862), (1090, 721, 1170, 807), (7, 385, 90, 469), (376, 153, 473, 232), (363, 60, 475, 142), (413, 116, 512, 213), (514, 955, 613, 1039), (574, 1009, 658, 1099), (938, 1019, 1021, 1099), (946, 882, 1032, 968), (959, 951, 1064, 1036), (385, 1417, 514, 1559), (230, 1404, 329, 1492), (615, 290, 729, 393), (284, 458, 378, 613), (108, 1355, 189, 1428)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
962,../../malaria/images/9ecf2006-8d49-4ae8-a14b-ed8b3b14ee7c.png,"[(155, 1183, 272, 1295), (84, 702, 197, 818), (790, 719, 899, 825), (762, 1339, 894, 1464), (725, 585, 854, 709), (571, 58, 672, 157), (1000, 834, 1118, 946), (873, 305, 976, 417), (597, 521, 707, 633), (961, 1352, 1058, 1448), (881, 1125, 977, 1218), (136, 1473, 252, 1582), (701, 1200, 812, 1298), (598, 754, 717, 858), (391, 1477, 496, 1580), (406, 203, 499, 304), (891, 106, 1000, 216), (433, 434, 557, 532), (81, 118, 213, 258), (768, 57, 888, 190), (147, 914, 246, 1014), (998, 336, 1098, 436), (1011, 592, 1116, 681), (3, 1150, 108, 1255), (259, 399, 390, 511), (68, 1259, 183, 1384), (960, 1029, 1095, 1139), (522, 203, 639, 316), (1049, 1192, 1178, 1304), (466, 343, 641, 444), (432, 866, 544, 974), (472, 825, 599, 936), (393, 599, 521, 712), (670, 0, 774, 97), (712, 1505, 825, 1599), (467, 690, 604, 820), (404, 694, 497, 778), (629, 875, 759, 1010)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
963,../../malaria/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,"[(913, 1219, 1008, 1310), (973, 178, 1062, 264), (367, 1168, 480, 1263), (208, 1186, 313, 1307), (461, 1322, 568, 1423), (567, 1153, 667, 1253), (764, 1090, 881, 1212), (86, 1489, 183, 1593), (446, 1429, 542, 1518), (138, 758, 249, 864), (877, 48, 994, 161), (923, 776, 1026, 883), (133, 80, 237, 185), (298, 269, 405, 395), (558, 770, 684, 881), (86, 179, 188, 268), (994, 584, 1100, 698), (493, 706, 598, 803), (553, 125, 658, 229), (348, 459, 468, 577), (685, 1278, 782, 1390), (1023, 877, 1112, 976), (1010, 1069, 1107, 1176), (1050, 974, 1161, 1068), (161, 428, 256, 509), (549, 652, 674, 766), (375, 345, 491, 461), (297, 137, 417, 243), (705, 827, 794, 950), (380, 217, 498, 336), (734, 248, 852, 373), (44, 80, 131, 160), (65, 999, 145, 1110), (845, 890, 954, 993), (989, 254, 1102, 356), (987, 1410, 1075, 1509), (1089, 292, 1180, 395), (295, 1380, 394, 1494), (653, 489, 755, 589), (116, 1179, 210, 1271), (1063, 422, 1162, 528), (394, 674, 494, 794), (409, 522, 526, 639), (800, 1240, 885, 1333), (654, 288, 734, 371), (508, 1230, 594, 1330), (568, 330, 667, 416), (78, 261, 178, 371), (319, 742, 417, 838), (808, 1020, 921, 1137), (325, 825, 422, 913), (765, 100, 859, 191), (196, 212, 294, 321), (119, 517, 215, 627), (892, 1111, 1019, 1226), (565, 230, 664, 330), (822, 769, 923, 870), (947, 444, 1065, 547), (1097, 1116, 1186, 1206), (758, 911, 848, 1013), (32, 462, 120, 541), (965, 1004, 1049, 1088), (691, 578, 800, 688), (1079, 1317, 1188, 1425), (11, 1412, 120, 1523), (1109, 851, 1194, 938), (571, 544, 687, 632), (1107, 100, 1199, 188), (2, 222, 91, 304), (221, 1348, 302, 1452), (782, 1409, 874, 1487), (564, 441, 682, 563), (626, 1089, 702, 1169), (714, 1448, 802, 1532), (233, 533, 316, 627), (223, 649, 303, 741), (1008, 1239, 1102, 1338), (648, 106, 752, 230), (496, 503, 579, 592), (1079, 535, 1167, 623), (624, 860, 711, 960), (620, 1234, 702, 1320), (456, 301, 553, 394), (857, 212, 990, 331), (184, 985, 262, 1073), (233, 1042, 388, 1163), (131, 621, 208, 700), (2, 145, 97, 247), (77, 911, 152, 990), (136, 909, 229, 995), (156, 1351, 224, 1453), (410, 1249, 487, 1342), (501, 5, 601, 107), (412, 0, 496, 86), (1104, 1219, 1188, 1344), (9, 882, 82, 952), (181, 1108, 265, 1188), (671, 229, 748, 304), (1116, 966, 1200, 1056), (1106, 7, 1178, 93), (700, 2, 795, 84), (777, 70, 891, 175), (254, 1106, 344, 1192)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
964,../../malaria/images/9e1b0217-0926-4fd1-bb9e-a815c05deb59.png,"[(22, 1014, 111, 1097), (611, 70, 709, 160), (923, 1229, 1026, 1328), (423, 1002, 528, 1105), (798, 1364, 925, 1481), (794, 1095, 913, 1212), (364, 354, 494, 477), (699, 832, 797, 944), (7, 254, 112, 358), (105, 698, 208, 805), (591, 1009, 707, 1115), (225, 650, 345, 758), (105, 217, 220, 339), (419, 1267, 517, 1368), (266, 1091, 374, 1201), (814, 985, 937, 1107), (471, 631, 568, 735), (16, 776, 124, 887), (41, 32, 153, 129), (679, 650, 791, 770), (166, 1178, 275, 1280), (902, 685, 1018, 795), (140, 782, 260, 895), (391, 727, 495, 834), (913, 262, 1031, 379), (143, 1486, 258, 1597), (121, 1097, 242, 1212), (498, 1128, 596, 1226), (197, 467, 296, 572), (758, 120, 868, 254), (578, 647, 682, 737), (515, 909, 625, 1020), (377, 1346, 481, 1451), (1080, 1104, 1186, 1217), (569, 640, 666, 731), (443, 525, 539, 639), (506, 286, 617, 408), (236, 182, 349, 290), (751, 1477, 854, 1579), (1061, 239, 1172, 348), (246, 746, 350, 845), (622, 893, 743, 1014), (935, 1456, 1030, 1561), (587, 1105, 674, 1198), (838, 787, 969, 919), (89, 894, 181, 972), (534, 553, 631, 647), (454, 1419, 570, 1520), (955, 227, 1061, 316), (1062, 1173, 1178, 1296), (1096, 818, 1199, 915), (1088, 655, 1199, 767), (452, 152, 538, 251), (518, 103, 608, 216)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
965,../../malaria/images/e1937e32-85d5-4cd8-bb4a-b9cf8ee7ceeb.png,"[(1020, 1108, 1117, 1201), (239, 322, 340, 424), (26, 398, 141, 514), (737, 1394, 841, 1512), (943, 95, 1054, 192), (683, 1150, 798, 1254), (106, 110, 235, 225), (823, 817, 951, 922), (401, 226, 501, 329), (935, 1293, 1056, 1416), (905, 545, 1016, 662), (316, 899, 443, 1019), (382, 465, 487, 559), (229, 448, 339, 537), (239, 1362, 346, 1459), (933, 751, 1060, 873), (621, 809, 721, 901), (167, 943, 312, 1055), (1080, 1321, 1191, 1435), (630, 700, 743, 815), (1005, 974, 1112, 1077), (786, 181, 896, 301), (1055, 481, 1160, 580), (455, 666, 570, 781), (762, 391, 876, 506), (497, 135, 627, 262), (713, 100, 833, 212), (308, 679, 408, 783), (293, 1415, 407, 1531), (873, 1144, 968, 1250), (644, 249, 794, 398), (1047, 839, 1147, 942), (1025, 1456, 1111, 1550), (467, 1403, 581, 1499), (145, 1366, 245, 1484), (878, 1506, 1008, 1598)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
966,../../malaria/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,"[(503, 933, 595, 1020), (283, 1468, 386, 1566), (295, 591, 405, 700), (1052, 797, 1156, 906), (416, 792, 527, 901), (490, 1166, 607, 1276), (930, 833, 1026, 922), (1014, 1316, 1108, 1433), (740, 1271, 838, 1377), (316, 753, 411, 859), (980, 417, 1075, 528), (362, 1157, 463, 1249), (122, 926, 233, 1041), (754, 1390, 856, 1514), (326, 1341, 425, 1442), (817, 559, 916, 670), (654, 447, 759, 537), (689, 26, 793, 141), (838, 1053, 946, 1165), (372, 244, 471, 332), (302, 1056, 396, 1168), (96, 572, 190, 663), (482, 87, 596, 202), (914, 213, 1030, 330), (182, 789, 289, 880), (432, 1033, 518, 1121), (992, 67, 1087, 165), (858, 32, 973, 142), (884, 365, 995, 472), (770, 175, 899, 297), (639, 904, 742, 1014), (856, 1146, 973, 1264), (53, 101, 154, 198), (939, 1374, 1071, 1488), (663, 1480, 767, 1575), (706, 578, 825, 689), (102, 720, 207, 835), (838, 665, 924, 755), (17, 452, 107, 567), (612, 559, 698, 660), (384, 1244, 480, 1350), (96, 182, 191, 289), (86, 374, 175, 459), (747, 370, 840, 476), (793, 827, 892, 918), (128, 1495, 234, 1597), (1032, 229, 1128, 338), (406, 899, 504, 1007), (50, 945, 156, 1076), (985, 161, 1118, 267), (55, 1449, 143, 1540), (820, 113, 916, 208), (989, 949, 1076, 1064), (403, 150, 506, 261), (194, 576, 294, 691), (639, 285, 726, 378), (469, 237, 608, 361), (16, 732, 106, 821), (240, 724, 329, 799), (599, 0, 700, 108), (674, 357, 748, 451), (1049, 909, 1140, 1007), (919, 1290, 1011, 1371), (310, 183, 386, 276), (215, 490, 301, 580), (723, 279, 795, 358), (1111, 558, 1200, 648)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
